time,value
2061,73.6
2062,77.5
2063,76.3
2064,77.60000000000002
2065,78.0
2066,75.9
2067,78.2
2068,76.1
2069,78.7
2070,78.3
2071,79.60000000000002
2072,79.9
2073,78.60000000000002
2074,80.5
2075,52.0
2076,49.7
2077,51.4
2078,49.2
2079,51.8
2080,52.90000000000001
2081,52.2
2082,53.40000000000001
2083,53.1
2084,54.2
2085,53.1
2086,54.6
2087,56.3
2088,52.3
2089,55.40000000000001
2090,57.6
2091,56.6
2092,59.6
2093,56.7
2094,56.6
2095,57.7
2096,56.3
2097,58.9
2098,59.2
2099,59.7
2100,82.0
2101,87.1
2102,87.0
2103,88.6
2104,86.6
2105,88.4
2106,88.2
2107,89.60000000000002
2108,89.5
2109,85.8
2110,89.0
2111,86.6
2112,88.4
2113,90.1
2114,88.7
2115,88.6
2116,87.5
2117,88.6
2118,85.8
2119,89.7
2120,88.6
2121,87.6
2122,89.8
2123,87.7
2124,88.0
2125,46.7
2126,42.0
2127,43.5
2128,41.5
2129,41.3
2130,41.5
2131,41.3
2132,41.3
2133,42.4
2134,42.9
2135,41.3
2136,41.4
2137,43.6
2138,45.1
2139,43.0
2140,45.9
2141,44.9
2142,45.5
2143,45.6
2144,48.5
2145,46.1
2146,50.1
2147,50.0
2148,50.3
2149,50.8
2150,70.7
2151,71.5
2152,71.7
2153,72.7
2154,72.1
2155,73.3
2156,73.4
2157,73.4
2158,74.5
2159,75.6
2160,75.2
2161,73.6
2162,77.5
2163,76.3
2164,77.60000000000002
2165,78.0
2166,75.9
2167,78.2
2168,76.1
2169,78.7
2170,78.3
2171,79.60000000000002
2172,79.9
2173,78.60000000000002
2174,80.5
2175,52.0
2176,49.7
2177,51.4
2178,49.2
2179,51.8
2180,52.90000000000001
2181,52.2
2182,53.40000000000001
2183,53.1
2184,54.2
2185,53.1
2186,54.6
2187,56.3
2188,52.3
2189,55.40000000000001
2190,57.6
2191,56.6
2192,59.6
2193,56.7
2194,56.6
2195,57.7
2196,56.3
2197,58.9
2198,59.2
2199,59.7
2200,82.0
2201,87.1
2202,87.0
2203,88.6
2204,86.6
2205,88.4
2206,88.2
2207,89.60000000000002
2208,89.5
2209,85.8
2210,89.0
2211,86.6
2212,88.4
2213,90.1
2214,88.7
2215,88.6
2216,87.5
2217,88.6
2218,85.8
2219,89.7
2220,88.6
2221,87.6
2222,89.8
2223,87.7
2224,88.0
2225,46.7
2226,42.0
2227,43.5
2228,41.5
2229,41.3
2230,41.5
2231,41.3
2232,41.3
2233,42.4
2234,42.9
2235,41.3
2236,41.4
2237,43.6
2238,45.1
2239,43.0
2240,45.9
2241,44.9
2242,45.5
2243,45.6
2244,48.5
2245,46.1
2246,50.1
2247,50.0
2248,50.3
2249,50.8
2250,70.7
2251,71.5
2252,71.7
2253,72.7
2254,72.1
2255,73.3
2256,73.4
2257,73.4
2258,74.5
2259,75.6
2260,75.2
2261,73.6
2262,77.5
2263,76.3
2264,77.60000000000002
2265,78.0
2266,75.9
2267,78.2
2268,76.1
2269,78.7
2270,78.3
2271,79.60000000000002
2272,79.9
2273,78.60000000000002
2274,80.5
2275,52.0
2276,49.7
2277,51.4
2278,49.2
2279,51.8
2280,52.90000000000001
2281,52.2
2282,53.40000000000001
2283,53.1
2284,54.2
2285,53.1
2286,54.6
2287,56.3
2288,52.3
2289,55.40000000000001
2290,57.6
2291,56.6
2292,59.6
2293,56.7
2294,56.6
2295,57.7
2296,56.3
2297,58.9
2298,59.2
2299,59.7
2300,82.0
2301,87.1
2302,87.0
2303,88.6
2304,86.6
2305,88.4
2306,88.2
2307,89.60000000000002
2308,89.5
2309,85.8
2310,89.0
2311,86.6
2312,88.4
2313,90.1
2314,88.7
2315,88.6
2316,87.5
2317,88.6
2318,85.8
2319,89.7
2320,88.6
2321,87.6
2322,89.8
2323,87.7
2324,88.0
2325,46.7
2326,42.0
2327,43.5
2328,41.5
2329,41.3
2330,41.5
2331,41.3
2332,41.3
2333,42.4
2334,42.9
2335,41.3
2336,41.4
2337,43.6
2338,45.1
2339,43.0
2340,45.9
2341,44.9
2342,45.5
2343,45.6
2344,48.5
2345,46.1
2346,50.1
2347,50.0
2348,50.3
2349,50.8
2350,70.7
2351,71.5
2352,71.7
2353,72.7
2354,72.1
2355,73.3
2356,73.4
2357,73.4
2358,74.5
2359,75.6
2360,75.2
2361,73.6
2362,77.5
2363,76.3
2364,77.60000000000002
2365,78.0
2366,75.9
2367,78.2
2368,76.1
2369,78.7
2370,78.3
2371,79.60000000000002
2372,79.9
2373,78.60000000000002
2374,80.5
2375,52.0
2376,49.7
2377,51.4
2378,49.2
2379,51.8
2380,52.90000000000001
2381,52.2
2382,53.40000000000001
2383,53.1
2384,54.2
2385,53.1
2386,54.6
2387,56.3
2388,52.3
2389,55.40000000000001
2390,57.6
2391,56.6
2392,59.6
2393,56.7
2394,56.6
2395,57.7
2396,56.3
2397,58.9
2398,59.2
2399,59.7
2400,82.0
2401,87.1
2402,87.0
2403,88.6
2404,86.6
2405,88.4
2406,88.2
2407,89.60000000000002
2408,89.5
2409,85.8
2410,89.0
2411,86.6
2412,88.4
2413,90.1
2414,88.7
2415,88.6
2416,87.5
2417,88.6
2418,85.8
2419,89.7
2420,88.6
2421,87.6
2422,89.8
2423,87.7
2424,88.0
2425,46.7
2426,42.0
2427,43.5
2428,41.5
2429,41.3
2430,41.5
2431,41.3
2432,41.3
2433,42.4
2434,42.9
2435,41.3
2436,41.4
2437,43.6
2438,45.1
2439,43.0
2440,45.9
2441,44.9
2442,45.5
2443,45.6
2444,48.5
2445,46.1
2446,50.1
2447,50.0
2448,50.3
2449,50.8
2450,70.7
2451,71.5
2452,71.7
2453,72.7
2454,72.1
2455,73.3
2456,73.4
2457,73.4
2458,74.5
2459,75.6
2460,75.2
2461,73.6
2462,77.5
2463,76.3
2464,77.60000000000002
2465,78.0
2466,75.9
2467,78.2
2468,76.1
2469,78.7
2470,78.3
2471,79.60000000000002
2472,79.9
2473,78.60000000000002
2474,80.5
2475,52.0
2476,49.7
2477,51.4
2478,49.2
2479,51.8
2480,52.90000000000001
2481,52.2
2482,53.40000000000001
2483,53.1
2484,54.2
2485,53.1
2486,54.6
2487,56.3
2488,52.3
2489,55.40000000000001
2490,57.6
2491,56.6
2492,59.6
2493,56.7
2494,56.6
2495,57.7
2496,56.3
2497,58.9
2498,59.2
2499,59.7
2500,82.0
2501,87.1
2502,87.0
2503,88.6
2504,86.6
2505,88.4
2506,88.2
2507,89.60000000000002
2508,89.5
2509,85.8
2510,89.0
2511,86.6
2512,88.4
2513,90.1
2514,88.7
2515,88.6
2516,87.5
2517,88.6
2518,85.8
2519,89.7
2520,88.6
2521,87.6
2522,89.8
2523,87.7
2524,88.0
2525,46.7
2526,42.0
2527,43.5
2528,41.5
2529,41.3
2530,41.5
2531,41.3
2532,41.3
2533,42.4
2534,42.9
2535,41.3
2536,41.4
2537,43.6
2538,45.1
2539,43.0
2540,45.9
2541,44.9
2542,45.5
2543,45.6
2544,48.5
2545,46.1
2546,50.1
2547,50.0
2548,50.3
2549,50.8
2550,70.7
2551,71.5
2552,71.7
2553,72.7
2554,72.1
2555,73.3
2556,73.4
2557,73.4
2558,74.5
2559,75.6
2560,75.2
2561,73.6
2562,77.5
2563,76.3
2564,77.60000000000002
2565,78.0
2566,75.9
2567,78.2
2568,76.1
2569,78.7
2570,78.3
2571,79.60000000000002
2572,79.9
2573,78.60000000000002
2574,80.5
2575,52.0
2576,49.7
2577,51.4
2578,49.2
2579,51.8
2580,52.90000000000001
2581,52.2
2582,53.40000000000001
2583,53.1
2584,54.2
2585,53.1
2586,54.6
2587,56.3
2588,52.3
2589,55.40000000000001
2590,57.6
2591,56.6
2592,59.6
2593,56.7
2594,56.6
2595,57.7
2596,56.3
2597,58.9
2598,59.2
2599,59.7
2600,82.0
2601,87.1
2602,87.0
2603,88.6
2604,86.6
2605,88.4
2606,88.2
2607,89.60000000000002
2608,89.5
2609,85.8
2610,89.0
2611,86.6
2612,88.4
2613,90.1
2614,88.7
2615,88.6
2616,87.5
2617,88.6
2618,85.8
2619,89.7
2620,88.6
2621,87.6
2622,89.8
2623,87.7
2624,88.0
2625,46.7
2626,42.0
2627,43.5
2628,41.5
2629,41.3
2630,41.5
2631,41.3
2632,41.3
2633,42.4
2634,42.9
2635,41.3
2636,41.4
2637,43.6
2638,45.1
2639,43.0
2640,45.9
2641,44.9
2642,45.5
2643,45.6
2644,48.5
2645,46.1
2646,50.1
2647,50.0
2648,50.3
2649,50.8
2650,70.7
2651,71.5
2652,71.7
2653,72.7
2654,72.1
2655,73.3
2656,73.4
2657,73.4
2658,74.5
2659,75.6
2660,75.2
2661,73.6
2662,77.5
2663,76.3
2664,77.60000000000002
2665,78.0
2666,75.9
2667,78.2
2668,76.1
2669,78.7
2670,78.3
2671,79.60000000000002
2672,79.9
2673,78.60000000000002
2674,80.5
2675,52.0
2676,49.7
2677,51.4
2678,49.2
2679,51.8
2680,52.90000000000001
2681,52.2
2682,53.40000000000001
2683,53.1
2684,54.2
2685,53.1
2686,54.6
2687,56.3
2688,52.3
2689,55.40000000000001
2690,57.6
2691,56.6
2692,59.6
2693,56.7
2694,56.6
2695,57.7
2696,56.3
2697,58.9
2698,59.2
2699,59.7
2700,82.0
2701,87.1
2702,87.0
2703,88.6
2704,86.6
2705,88.4
2706,88.2
2707,89.60000000000002
2708,89.5
2709,85.8
2710,89.0
2711,86.6
2712,88.4
2713,90.1
2714,88.7
2715,88.6
2716,87.5
2717,88.6
2718,85.8
2719,89.7
2720,88.6
2721,87.6
2722,89.8
2723,87.7
2724,88.0
2725,46.7
2726,42.0
2727,43.5
2728,41.5
2729,41.3
2730,41.5
2731,41.3
2732,41.3
2733,42.4
2734,42.9
2735,41.3
2736,41.4
2737,43.6
2738,45.1
2739,43.0
2740,45.9
2741,44.9
2742,45.5
2743,45.6
2744,48.5
2745,46.1
2746,50.1
2747,50.0
2748,50.3
2749,50.8
2750,70.7
2751,71.5
2752,71.7
2753,72.7
2754,72.1
2755,73.3
2756,73.4
2757,73.4
2758,74.5
2759,75.6
2760,75.2
2761,73.6
2762,77.5
2763,76.3
2764,77.60000000000002
2765,78.0
2766,75.9
2767,78.2
2768,76.1
2769,78.7
2770,78.3
2771,79.60000000000002
2772,79.9
2773,78.60000000000002
2774,80.5
2775,52.0
2776,49.7
2777,51.4
2778,49.2
2779,51.8
2780,52.90000000000001
2781,52.2
2782,53.40000000000001
2783,53.1
2784,54.2
2785,53.1
2786,54.6
2787,56.3
2788,52.3
2789,55.40000000000001
2790,57.6
2791,56.6
2792,59.6
2793,56.7
2794,56.6
2795,57.7
2796,56.3
2797,58.9
2798,59.2
2799,59.7
2800,82.0
2801,87.1
2802,87.0
2803,88.6
2804,86.6
2805,88.4
2806,88.2
2807,89.60000000000002
2808,89.5
2809,85.8
2810,89.0
2811,86.6
2812,88.4
2813,90.1
2814,88.7
2815,88.6
2816,87.5
2817,88.6
2818,85.8
2819,89.7
2820,88.6
2821,87.6
2822,89.8
2823,87.7
2824,88.0
2825,46.7
2826,42.0
2827,43.5
2828,41.5
2829,41.3
2830,41.5
2831,41.3
2832,41.3
2833,42.4
2834,42.9
2835,41.3
2836,41.4
2837,43.6
2838,45.1
2839,43.0
2840,45.9
2841,44.9
2842,45.5
2843,45.6
2844,48.5
2845,46.1
2846,50.1
2847,50.0
2848,50.3
2849,50.8
2850,70.7
2851,71.5
2852,71.7
2853,72.7
2854,72.1
2855,73.3
2856,73.4
2857,73.4
2858,74.5
2859,75.6
2860,75.2
2861,73.6
2862,77.5
2863,76.3
2864,77.60000000000002
2865,78.0
2866,75.9
2867,78.2
2868,76.1
2869,78.7
2870,78.3
2871,79.60000000000002
2872,79.9
2873,78.60000000000002
2874,80.5
2875,52.0
2876,49.7
2877,51.4
2878,49.2
2879,51.8
2880,52.90000000000001
2881,52.2
2882,53.40000000000001
2883,53.1
2884,54.2
2885,53.1
2886,54.6
2887,56.3
2888,52.3
2889,55.40000000000001
2890,57.6
2891,56.6
2892,59.6
2893,56.7
2894,56.6
2895,57.7
2896,56.3
2897,58.9
2898,59.2
2899,59.7
2900,82.0
2901,87.1
2902,87.0
2903,88.6
2904,86.6
2905,88.4
2906,88.2
2907,89.60000000000002
2908,89.5
2909,85.8
2910,89.0
2911,86.6
2912,88.4
2913,90.1
2914,88.7
2915,88.6
2916,87.5
2917,88.6
2918,85.8
2919,89.7
2920,88.6
2921,87.6
2922,89.8
2923,87.7
2924,88.0
2925,46.7
2926,42.0
2927,43.5
2928,41.5
2929,41.3
2930,41.5
2931,41.3
2932,41.3
2933,42.4
2934,42.9
2935,41.3
2936,41.4
2937,43.6
2938,45.1
2939,43.0
2940,45.9
2941,44.9
2942,45.5
2943,45.6
2944,48.5
2945,46.1
2946,50.1
2947,50.0
2948,50.3
2949,50.8
2950,70.7
2951,71.5
2952,71.7
2953,72.7
2954,72.1
2955,73.3
2956,73.4
2957,73.4
2958,74.5
2959,75.6
2960,75.2
2961,73.6
2962,77.5
2963,76.3
2964,77.60000000000002
2965,78.0
2966,75.9
2967,78.2
2968,76.1
2969,78.7
2970,78.3
2971,79.60000000000002
2972,79.9
2973,78.60000000000002
2974,80.5
2975,52.0
2976,49.7
2977,51.4
2978,49.2
2979,51.8
2980,52.90000000000001
2981,52.2
2982,53.40000000000001
2983,53.1
2984,54.2
2985,53.1
2986,54.6
2987,56.3
2988,52.3
2989,55.40000000000001
2990,57.6
2991,56.6
2992,59.6
2993,56.7
2994,56.6
2995,57.7
2996,56.3
2997,58.9
2998,59.2
2999,59.7
3000,82.0
3001,87.1
3002,87.0
3003,88.6
3004,86.6
3005,88.4
3006,88.2
3007,89.60000000000002
3008,89.5
3009,85.8
3010,89.0
3011,86.6
3012,88.4
3013,90.1
3014,88.7
3015,88.6
3016,87.5
3017,88.6
3018,85.8
3019,89.7
3020,88.6
3021,87.6
3022,89.8
3023,87.7
3024,88.0
3025,46.7
3026,42.0
3027,43.5
3028,41.5
3029,41.3
3030,41.5
3031,41.3
3032,41.3
3033,42.4
3034,42.9
3035,41.3
3036,41.4
3037,43.6
3038,45.1
3039,43.0
3040,45.9
3041,44.9
3042,45.5
3043,45.6
3044,48.5
3045,46.1
3046,50.1
3047,50.0
3048,50.3
3049,50.8
3050,70.7
3051,71.5
3052,71.7
3053,72.7
3054,72.1
3055,73.3
3056,73.4
3057,73.4
3058,74.5
3059,75.6
3060,75.2
3061,73.6
3062,77.5
3063,76.3
3064,77.60000000000002
3065,78.0
3066,75.9
3067,78.2
3068,76.1
3069,78.7
3070,78.3
3071,79.60000000000002
3072,79.9
3073,78.60000000000002
3074,80.5
3075,52.0
3076,49.7
3077,51.4
3078,49.2
3079,51.8
3080,52.90000000000001
3081,52.2
3082,53.40000000000001
3083,53.1
3084,54.2
3085,53.1
3086,54.6
3087,56.3
3088,52.3
3089,55.40000000000001
3090,57.6
3091,56.6
3092,59.6
3093,56.7
3094,56.6
3095,57.7
3096,56.3
3097,58.9
3098,59.2
3099,59.7
3100,82.0
3101,87.1
3102,87.0
3103,88.6
3104,86.6
3105,88.4
3106,88.2
3107,89.60000000000002
3108,89.5
3109,85.8
3110,89.0
3111,86.6
3112,88.4
3113,90.1
3114,88.7
3115,88.6
3116,87.5
3117,88.6
3118,85.8
3119,89.7
3120,88.6
3121,87.6
3122,89.8
3123,87.7
3124,88.0
3125,46.7
3126,42.0
3127,43.5
3128,41.5
3129,41.3
3130,41.5
3131,41.3
3132,41.3
3133,42.4
3134,42.9
3135,41.3
3136,41.4
3137,43.6
3138,45.1
3139,43.0
3140,45.9
3141,44.9
3142,45.5
3143,45.6
3144,48.5
3145,46.1
3146,50.1
3147,50.0
3148,50.3
3149,50.8
3150,70.7
3151,71.5
3152,71.7
3153,72.7
3154,72.1
3155,73.3
3156,73.4
3157,73.4
3158,74.5
3159,75.6
3160,75.2
3161,73.6
3162,77.5
3163,76.3
3164,77.60000000000002
3165,78.0
3166,75.9
3167,78.2
3168,76.1
3169,78.7
3170,78.3
3171,79.60000000000002
3172,79.9
3173,78.60000000000002
3174,80.5
3175,52.0
3176,49.7
3177,51.4
3178,49.2
3179,51.8
3180,52.90000000000001
3181,52.2
3182,53.40000000000001
3183,53.1
3184,54.2
3185,53.1
3186,54.6
3187,56.3
3188,52.3
3189,55.40000000000001
3190,57.6
3191,56.6
3192,59.6
3193,56.7
3194,56.6
3195,57.7
3196,56.3
3197,58.9
3198,59.2
3199,59.7
3200,82.0
3201,87.1
3202,87.0
3203,88.6
3204,86.6
3205,88.4
3206,88.2
3207,89.60000000000002
3208,89.5
3209,85.8
3210,89.0
3211,86.6
3212,88.4
3213,90.1
3214,88.7
3215,88.6
3216,87.5
3217,88.6
3218,85.8
3219,89.7
3220,88.6
3221,87.6
3222,89.8
3223,87.7
3224,88.0
3225,46.7
3226,42.0
3227,43.5
3228,41.5
3229,41.3
3230,41.5
3231,41.3
3232,41.3
3233,42.4
3234,42.9
3235,41.3
3236,41.4
3237,43.6
3238,45.1
3239,43.0
3240,45.9
3241,44.9
3242,45.5
3243,45.6
3244,48.5
3245,46.1
3246,50.1
3247,50.0
3248,50.3
3249,50.8
3250,70.7
3251,71.5
3252,71.7
3253,72.7
3254,72.1
3255,73.3
3256,73.4
3257,73.4
3258,74.5
3259,75.6
3260,75.2
3261,73.6
3262,77.5
3263,76.3
3264,77.60000000000002
3265,78.0
3266,75.9
3267,78.2
3268,76.1
3269,78.7
3270,78.3
3271,79.60000000000002
3272,79.9
3273,78.60000000000002
3274,80.5
3275,52.0
3276,49.7
3277,51.4
3278,49.2
3279,51.8
3280,52.90000000000001
3281,52.2
3282,53.40000000000001
3283,53.1
3284,54.2
3285,53.1
3286,54.6
3287,56.3
3288,52.3
3289,55.40000000000001
3290,57.6
3291,56.6
3292,59.6
3293,56.7
3294,56.6
3295,57.7
3296,56.3
3297,58.9
3298,59.2
3299,59.7
3300,82.0
3301,87.1
3302,87.0
3303,88.6
3304,86.6
3305,88.4
3306,88.2
3307,89.60000000000002
3308,89.5
3309,85.8
3310,89.0
3311,86.6
3312,88.4
3313,90.1
3314,88.7
3315,88.6
3316,87.5
3317,88.6
3318,85.8
3319,89.7
3320,88.6
3321,87.6
3322,89.8
3323,87.7
3324,88.0
3325,46.7
3326,42.0
3327,43.5
3328,41.5
3329,41.3
3330,41.5
3331,41.3
3332,41.3
3333,42.4
3334,42.9
3335,41.3
3336,41.4
3337,43.6
3338,45.1
3339,43.0
3340,45.9
3341,44.9
3342,45.5
3343,45.6
3344,48.5
3345,46.1
3346,50.1
3347,50.0
3348,50.3
3349,50.8
3350,70.7
3351,71.5
3352,71.7
3353,72.7
3354,72.1
3355,73.3
3356,73.4
3357,73.4
3358,74.5
3359,75.6
3360,75.2
3361,73.6
3362,77.5
3363,76.3
3364,77.60000000000002
3365,78.0
3366,75.9
3367,78.2
3368,76.1
3369,78.7
3370,78.3
3371,79.60000000000002
3372,79.9
3373,78.60000000000002
3374,80.5
3375,52.0
3376,49.7
3377,51.4
3378,49.2
3379,51.8
3380,52.90000000000001
3381,52.2
3382,53.40000000000001
3383,53.1
3384,54.2
3385,53.1
3386,54.6
3387,56.3
3388,52.3
3389,55.40000000000001
3390,57.6
3391,56.6
3392,59.6
3393,56.7
3394,56.6
3395,57.7
3396,56.3
3397,58.9
3398,59.2
3399,59.7
3400,82.0
3401,87.1
3402,87.0
3403,88.6
3404,86.6
3405,88.4
3406,88.2
3407,89.60000000000002
3408,89.5
3409,85.8
3410,89.0
3411,86.6
3412,88.4
3413,90.1
3414,88.7
3415,88.6
3416,87.5
3417,88.6
3418,85.8
3419,89.7
3420,88.6
3421,87.6
3422,89.8
3423,87.7
3424,88.0
3425,46.7
3426,42.0
3427,43.5
3428,41.5
3429,41.3
3430,41.5
3431,41.3
3432,41.3
3433,42.4
3434,42.9
3435,41.3
3436,41.4
3437,43.6
3438,45.1
3439,43.0
3440,45.9
3441,44.9
3442,45.5
3443,45.6
3444,48.5
3445,46.1
3446,50.1
3447,50.0
3448,50.3
3449,50.8
3450,70.7
3451,71.5
3452,71.7
3453,72.7
3454,72.1
3455,73.3
3456,73.4
3457,73.4
3458,74.5
3459,75.6
3460,75.2
3461,73.6
3462,77.5
3463,76.3
3464,77.60000000000002
3465,78.0
3466,75.9
3467,78.2
3468,76.1
3469,78.7
3470,78.3
3471,79.60000000000002
3472,79.9
3473,78.60000000000002
3474,80.5
3475,52.0
3476,49.7
3477,51.4
3478,49.2
3479,51.8
3480,52.90000000000001
3481,52.2
3482,53.40000000000001
3483,53.1
3484,54.2
3485,53.1
3486,54.6
3487,56.3
3488,52.3
3489,55.40000000000001
3490,57.6
3491,56.6
3492,59.6
3493,56.7
3494,56.6
3495,57.7
3496,56.3
3497,58.9
3498,59.2
3499,59.7
3500,82.0
3501,87.1
3502,87.0
3503,88.6
3504,86.6
3505,88.4
3506,88.2
3507,89.60000000000002
3508,89.5
3509,85.8
3510,89.0
3511,86.6
3512,88.4
3513,90.1
3514,88.7
3515,88.6
3516,87.5
3517,88.6
3518,85.8
3519,89.7
3520,88.6
3521,87.6
3522,89.8
3523,87.7
3524,88.0
3525,46.7
3526,42.0
3527,43.5
3528,41.5
3529,41.3
3530,41.5
3531,41.3
3532,41.3
3533,42.4
3534,42.9
3535,41.3
3536,41.4
3537,43.6
3538,45.1
3539,43.0
3540,45.9
3541,44.9
3542,45.5
3543,45.6
3544,48.5
3545,46.1
3546,50.1
3547,50.0
3548,50.3
3549,50.8
3550,70.7
3551,71.5
3552,71.7
3553,72.7
3554,72.1
3555,73.3
3556,73.4
3557,73.4
3558,74.5
3559,75.6
3560,75.2
3561,73.6
3562,77.5
3563,76.3
3564,77.60000000000002
3565,78.0
3566,75.9
3567,78.2
3568,76.1
3569,78.7
3570,78.3
3571,79.60000000000002
3572,79.9
3573,78.60000000000002
3574,80.5
3575,52.0
3576,49.7
3577,51.4
3578,49.2
3579,51.8
3580,52.90000000000001
3581,52.2
3582,53.40000000000001
3583,53.1
3584,54.2
3585,53.1
3586,54.6
3587,56.3
3588,52.3
3589,55.40000000000001
3590,57.6
3591,56.6
3592,59.6
3593,56.7
3594,56.6
3595,57.7
3596,56.3
3597,58.9
3598,59.2
3599,59.7
3600,82.0
3601,87.1
3602,87.0
3603,88.6
3604,86.6
3605,88.4
3606,88.2
3607,89.60000000000002
3608,89.5
3609,85.8
3610,89.0
3611,86.6
3612,88.4
3613,90.1
3614,88.7
3615,88.6
3616,87.5
3617,88.6
3618,85.8
3619,89.7
3620,88.6
3621,87.6
3622,89.8
3623,87.7
3624,88.0
3625,46.7
3626,42.0
3627,43.5
3628,41.5
3629,41.3
3630,41.5
3631,41.3
3632,41.3
3633,42.4
3634,42.9
3635,41.3
3636,41.4
3637,43.6
3638,45.1
3639,43.0
3640,45.9
3641,44.9
3642,45.5
3643,45.6
3644,48.5
3645,46.1
3646,50.1
3647,50.0
3648,50.3
3649,50.8
3650,70.7
3651,71.5
3652,71.7
3653,72.7
3654,72.1
3655,73.3
3656,73.4
3657,73.4
3658,74.5
3659,75.6
3660,75.2
3661,73.6
3662,77.5
3663,76.3
3664,77.60000000000002
3665,78.0
3666,75.9
3667,78.2
3668,76.1
3669,78.7
3670,78.3
3671,79.60000000000002
3672,79.9
3673,78.60000000000002
3674,80.5
3675,52.0
3676,49.7
3677,51.4
3678,49.2
3679,51.8
3680,52.90000000000001
3681,52.2
3682,53.40000000000001
3683,53.1
3684,54.2
3685,53.1
3686,54.6
3687,56.3
3688,52.3
3689,55.40000000000001
3690,57.6
3691,56.6
3692,59.6
3693,56.7
3694,56.6
3695,57.7
3696,56.3
3697,58.9
3698,59.2
3699,59.7
3700,82.0
3701,87.1
3702,87.0
3703,88.6
3704,86.6
3705,88.4
3706,88.2
3707,89.60000000000002
3708,89.5
3709,85.8
3710,89.0
3711,86.6
3712,88.4
3713,90.1
3714,88.7
3715,88.6
3716,87.5
3717,88.6
3718,85.8
3719,89.7
3720,88.6
3721,87.6
3722,89.8
3723,87.7
3724,88.0
3725,46.7
3726,42.0
3727,43.5
3728,41.5
3729,41.3
3730,41.5
3731,41.3
3732,41.3
3733,42.4
3734,42.9
3735,41.3
3736,41.4
3737,43.6
3738,45.1
3739,43.0
3740,45.9
3741,44.9
3742,45.5
3743,45.6
3744,48.5
3745,46.1
3746,50.1
3747,50.0
3748,50.3
3749,50.8
3750,70.7
3751,71.5
3752,71.7
3753,72.7
3754,72.1
3755,73.3
3756,73.4
3757,73.4
3758,74.5
3759,75.6
3760,75.2
3761,73.6
3762,77.5
3763,76.3
3764,77.60000000000002
3765,78.0
3766,75.9
3767,78.2
3768,76.1
3769,78.7
3770,78.3
3771,79.60000000000002
3772,79.9
3773,78.60000000000002
3774,80.5
3775,52.0
3776,49.7
3777,51.4
3778,49.2
3779,51.8
3780,52.90000000000001
3781,52.2
3782,53.40000000000001
3783,53.1
3784,54.2
3785,53.1
3786,54.6
3787,56.3
3788,52.3
3789,55.40000000000001
3790,57.6
3791,56.6
3792,59.6
3793,56.7
3794,56.6
3795,57.7
3796,56.3
3797,58.9
3798,59.2
3799,59.7
3800,82.0
3801,87.1
3802,87.0
3803,88.6
3804,86.6
3805,88.4
3806,88.2
3807,89.60000000000002
3808,89.5
3809,85.8
3810,89.0
3811,86.6
3812,88.4
3813,90.1
3814,88.7
3815,88.6
3816,87.5
3817,88.6
3818,85.8
3819,89.7
3820,88.6
3821,87.6
3822,89.8
3823,87.7
3824,88.0
3825,46.7
3826,42.0
3827,43.5
3828,41.5
3829,41.3
3830,41.5
3831,41.3
3832,41.3
3833,42.4
3834,42.9
3835,41.3
3836,41.4
3837,43.6
3838,45.1
3839,43.0
3840,45.9
3841,44.9
3842,45.5
3843,45.6
3844,48.5
3845,46.1
3846,50.1
3847,50.0
3848,50.3
3849,50.8
3850,70.7
3851,71.5
3852,71.7
3853,72.7
3854,72.1
3855,73.3
3856,73.4
3857,73.4
3858,74.5
3859,75.6
3860,75.2
3861,73.6
3862,77.5
3863,76.3
3864,77.60000000000002
3865,78.0
3866,75.9
3867,78.2
3868,76.1
3869,78.7
3870,78.3
3871,79.60000000000002
3872,79.9
3873,78.60000000000002
3874,80.5
3875,52.0
3876,49.7
3877,51.4
3878,49.2
3879,51.8
3880,52.90000000000001
3881,52.2
3882,53.40000000000001
3883,53.1
3884,54.2
3885,53.1
3886,54.6
3887,56.3
3888,52.3
3889,55.40000000000001
3890,57.6
3891,56.6
3892,59.6
3893,56.7
3894,56.6
3895,57.7
3896,56.3
3897,58.9
3898,59.2
3899,59.7
3900,82.0
3901,87.1
3902,87.0
3903,88.6
3904,86.6
3905,88.4
3906,88.2
3907,89.60000000000002
3908,89.5
3909,85.8
3910,89.0
3911,86.6
3912,88.4
3913,90.1
3914,88.7
3915,88.6
3916,87.5
3917,88.6
3918,85.8
3919,89.7
3920,88.6
3921,87.6
3922,89.8
3923,87.7
3924,88.0
3925,46.7
3926,42.0
3927,43.5
3928,41.5
3929,41.3
3930,41.5
3931,41.3
3932,41.3
3933,42.4
3934,42.9
3935,41.3
3936,41.4
3937,43.6
3938,45.1
3939,43.0
3940,45.9
3941,44.9
3942,45.5
3943,45.6
3944,48.5
3945,46.1
3946,50.1
3947,50.0
3948,50.3
3949,50.8
3950,70.7
3951,71.5
3952,71.7
3953,72.7
3954,72.1
3955,73.3
3956,73.4
3957,73.4
3958,74.5
3959,75.6
3960,75.2
3961,73.6
3962,77.5
3963,76.3
3964,77.60000000000002
3965,78.0
3966,75.9
3967,78.2
3968,76.1
3969,78.7
3970,78.3
3971,79.60000000000002
3972,79.9
3973,78.60000000000002
3974,80.5
3975,52.0
3976,49.7
3977,51.4
3978,49.2
3979,51.8
3980,52.90000000000001
3981,52.2
